
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
   4043.05542 |      52.26182 |      52.26182 |       0.00000 |      19.18452 |      16.18452 |     131.75883 |      10.72326 |      17.90694 |      18.49390 |       2.44595 |      12.34011 |      21.28240 |       2.82147 |       0.02801 |     -35.12671 |       1.01931 |      -0.02556 |       0.02088 |      -0.02344 |      -0.03906 |       0.19685 |       0.08910 |       0.10291 |       0.06228 |      -4.77444 |       0.13248 |      27.72331 |      46.97722 |      -4.62170 |      54.54441 |     249.13951 |      -1.63147 |       1.26975 |     -23.33057 |     -51.13957 |    1863.48108 |       0.75557 |       1.00000 |    1863.96558 |     -23.50000 |     -51.00000 |  -14267.93457 |     524.16339 |  -18855.40430 |      -1.17763 |      -0.03721 |       0.45022 |      59.86408 |       0.00985 | 
   4044.07031 |      53.16634 |      53.16634 |       0.00000 |      19.18477 |      16.18477 |     131.75908 |      10.47044 |      18.58940 |      19.19879 |       1.07645 |      12.04917 |      22.09357 |       1.24509 |       0.02907 |      -6.27194 |       1.00153 |      -0.01289 |       0.01613 |      -0.17969 |      -0.03906 |       0.21260 |      -0.20672 |       0.00274 |       0.04595 |      -5.78447 |       3.29421 |      29.49207 |      48.74598 |      -3.12405 |      52.13085 |     250.87016 |      12.82614 |       1.06994 |     -23.33057 |     -51.13958 |    1863.68713 |       0.98241 |       1.00000 |    1863.63989 |     -23.50000 |     -51.00000 |  -14268.73730 |     524.22528 |  -18855.11133 |      -0.51285 |       0.12294 |       0.17799 |      62.66720 |       0.01031 | 
   4045.09351 |      54.07087 |      54.07087 |       0.00000 |      19.18502 |      16.18502 |     131.75934 |      11.87129 |      21.02930 |      21.71874 |       1.08704 |      13.66124 |      24.99349 |       1.26131 |       0.03289 |      11.51562 |       1.02173 |      -0.04023 |       0.02297 |      -0.00000 |      -0.00000 |       0.18110 |       0.13294 |       0.10838 |      -0.00320 |      -7.34996 |       4.23160 |      30.62591 |      49.87981 |      -3.46436 |      47.36190 |      69.43707 |       4.29609 |       1.21144 |     -23.33057 |     -51.13958 |    1863.92236 |       1.21756 |       1.00000 |    1863.72388 |     -23.50000 |     -51.00000 |  -14268.73633 |     524.29700 |  -18855.12109 |       0.52616 |       0.04283 |      -0.19813 |      63.48721 |       0.01045 | 
   4046.11108 |      54.97539 |      54.97539 |       0.00000 |      19.18527 |      16.18527 |     131.75958 |      13.66911 |      18.90406 |      19.52397 |       3.06614 |      15.73013 |      22.46778 |       3.53740 |       0.02957 |      22.20168 |       1.00716 |      -0.02588 |       0.01831 |      -0.03906 |      -0.11719 |       0.03937 |       0.00065 |      -0.29580 |      -0.17056 |      -2.29465 |       1.96891 |      26.97004 |      46.22395 |      -2.80256 |      37.51455 |      82.85287 |       8.66568 |       0.75326 |     -23.33057 |     -51.13957 |    1864.41162 |       1.68339 |       1.00000 |    1863.94836 |     -23.50000 |     -51.00000 |  -14267.73633 |     524.44775 |  -18855.31445 |       1.55043 |       0.24114 |      -0.19672 |      66.83752 |       0.01100 | 
   4047.12305 |      55.87991 |      55.87991 |       0.00000 |      19.18552 |      16.18552 |     131.75984 |      14.72003 |      17.60387 |      18.18129 |       2.88220 |      16.93951 |      20.92266 |       3.32098 |       0.02753 |      34.03326 |       1.00738 |      -0.02078 |       0.00391 |      -0.00000 |      -0.02344 |       0.08661 |       0.07848 |       0.09934 |      -0.04209 |       0.20342 |      -0.72749 |      21.22462 |      40.47854 |      -1.58877 |      31.47809 |      81.80393 |       5.72773 |       0.63580 |     -23.33057 |     -51.13956 |    1864.96375 |       2.19947 |       1.00000 |    1864.40369 |     -23.50000 |     -51.00000 |  -14266.32910 |     524.61859 |  -18855.50781 |       1.46157 |       0.15080 |      -0.21246 |      71.49650 |       0.01177 | 
   4048.13037 |      56.78443 |      56.78443 |       0.00000 |      19.18577 |      16.18577 |     131.76009 |      14.88767 |      17.07810 |      17.63841 |       2.77531 |      17.13243 |      20.29792 |       3.19654 |       0.02671 |      34.05031 |       0.97612 |      -0.00726 |      -0.01292 |      -0.11719 |      -0.14844 |       0.05512 |      -0.10812 |      -0.17083 |      -0.08628 |       0.37699 |      -0.35937 |      17.66797 |      36.92190 |      -1.00013 |      28.37401 |      90.73988 |       5.05847 |       0.17628 |     -23.33057 |     -51.13954 |    1865.46448 |       2.66786 |       1.00000 |    1864.91589 |     -23.50000 |     -51.00000 |  -14265.02539 |     524.77393 |  -18855.58203 |       1.42303 |       0.12922 |       0.01662 |      75.78466 |       0.01247 | 
   4049.14746 |      57.68896 |      57.68896 |       0.00000 |      19.18603 |      16.18603 |     131.76035 |      15.11482 |      17.81236 |      18.39672 |       1.79244 |      17.39382 |      21.17056 |       2.06418 |       0.02786 |      12.49113 |       0.97296 |      -0.00667 |      -0.00507 |      -0.10156 |      -0.08594 |       0.11811 |      -0.02895 |       0.00335 |       0.04024 |      -2.16344 |      -5.21802 |      15.26506 |      34.51899 |      -3.62638 |      28.90440 |      77.93143 |     -15.42285 |       0.02836 |     -23.33057 |     -51.13953 |    1865.31995 |       2.50886 |       1.00000 |    1865.31812 |     -23.50000 |     -51.00000 |  -14263.94824 |     524.73218 |  -18855.61328 |       0.87024 |      -0.24401 |      -0.18611 |      79.32842 |       0.01306 | 
   4050.16626 |      58.59348 |      58.59348 |       0.00000 |      19.18628 |      16.18628 |     131.76059 |      15.36634 |      18.45667 |      19.06189 |       1.47079 |      17.68327 |      21.93603 |       1.69431 |       0.02887 |     -37.48699 |       1.00248 |      -0.02764 |       0.00766 |      -0.02344 |      -0.08594 |       0.05512 |       0.02764 |       0.03019 |      -0.03183 |      -2.61051 |      -4.42603 |      17.00182 |      36.25576 |      -2.98061 |      33.63644 |      21.10937 |     -32.36436 |       0.07937 |     -23.33057 |     -51.13953 |    1864.30322 |       1.48158 |       1.00000 |    1865.12146 |     -23.50000 |     -51.00000 |  -14263.47168 |     524.42230 |  -18855.97656 |       0.23074 |      -0.40670 |      -0.59586 |      81.38330 |       0.01339 | 
   4051.17993 |      59.49800 |      59.49800 |       0.00000 |      19.18653 |      16.18653 |     131.76085 |      15.59241 |      19.21136 |      19.84109 |       1.39115 |      17.94343 |      22.83272 |       1.60096 |       0.03005 |     -54.27163 |       1.01791 |       0.01720 |      -0.05873 |      -0.19531 |      -0.14844 |       0.38583 |       0.00886 |      -0.01718 |       0.26266 |       0.50016 |       0.62391 |      13.58255 |      32.83649 |       1.37883 |      32.20964 |     348.87756 |      -9.00530 |      -0.11101 |     -23.33056 |     -51.13953 |    1863.53625 |       0.70253 |       1.00000 |    1864.34058 |     -23.50000 |     -51.00000 |  -14263.43945 |     524.18683 |  -18856.57812 |      -0.13678 |      -0.11438 |      -0.69313 |      83.38566 |       0.01372 | 
   4052.18799 |      60.40252 |      60.40252 |       0.00000 |      19.18678 |      16.18678 |     131.76109 |      15.72920 |      19.56357 |      20.20487 |       1.32534 |      18.10084 |      23.25135 |       1.52559 |       0.03060 |     -21.61944 |       1.01119 |      -0.03155 |       0.01468 |      -0.00000 |      -0.00000 |       0.02362 |       0.05905 |       0.15984 |      -0.14029 |      -1.34984 |      -1.83005 |      16.38285 |      35.63679 |      -3.83646 |      35.77196 |     336.17044 |      11.15305 |       0.43420 |     -23.33055 |     -51.13953 |    1863.59326 |       0.74616 |       1.00000 |    1863.73535 |     -23.50000 |     -51.00000 |  -14263.61426 |     524.20197 |  -18857.18555 |      -0.27122 |       0.12951 |      -0.61220 |      85.46152 |       0.01407 | 
   4053.19946 |      61.30704 |      61.30704 |       0.00000 |      19.18703 |      16.18703 |     131.76135 |      15.77466 |      19.61267 |      20.25578 |       1.38126 |      18.15316 |      23.30994 |       1.58963 |       0.03067 |      21.77677 |       1.01242 |      -0.02011 |       0.01463 |      -0.07031 |      -0.08594 |       0.14961 |      -0.04656 |      -0.03589 |       0.09586 |      -0.65156 |       0.33290 |      19.58064 |      38.83457 |      -3.12574 |      39.32225 |     331.41919 |      29.16551 |       0.14269 |     -23.33055 |     -51.13953 |    1864.30640 |       1.45248 |       1.00000 |    1863.74341 |     -23.50000 |     -51.00000 |  -14263.91113 |     524.41711 |  -18857.72266 |      -0.29816 |       0.34404 |      -0.54565 |      87.47364 |       0.01440 | 
   4054.20874 |      62.21157 |      62.21157 |       0.00000 |      19.18728 |      16.18728 |     131.76160 |      15.31414 |      21.51878 |      22.22472 |       1.22576 |      17.62320 |      25.57576 |       1.41097 |       0.03366 |      53.60678 |       0.98736 |      -0.03126 |      -0.00265 |      -0.02344 |      -0.08594 |       0.16535 |       0.03708 |      -0.00723 |      -0.06425 |      -1.34111 |      -0.70818 |      20.07219 |      39.32613 |      -4.09114 |      39.61825 |     332.32056 |      27.21480 |       0.35254 |     -23.33055 |     -51.13953 |    1865.30151 |       2.44717 |       1.00000 |    1864.35559 |     -23.50000 |     -51.00000 |  -14264.15332 |     524.71851 |  -18858.18945 |      -0.26169 |       0.28641 |      -0.49734 |      89.20000 |       0.01468 | 
   4055.21533 |      63.11609 |      63.11609 |       0.00000 |      19.18753 |      16.18753 |     131.76186 |      16.38791 |      23.28826 |      24.05258 |       1.25965 |      18.85887 |      27.67922 |       1.44998 |       0.03642 |      59.13560 |       1.03267 |      -0.02815 |       0.01412 |      -0.02344 |      -0.08594 |       0.25984 |       0.04257 |       0.01849 |       0.13524 |       1.35196 |      -0.67393 |      23.23234 |      42.48628 |      -2.17103 |      43.78606 |     304.08997 |      38.08884 |       0.37185 |     -23.33054 |     -51.13954 |    1866.23157 |       3.37958 |       1.00000 |    1865.21130 |     -23.50000 |     -51.00000 |  -14264.46094 |     525.00012 |  -18858.57227 |      -0.42367 |       0.39807 |      -0.28671 |      90.83151 |       0.01495 | 
   4056.26611 |      64.07086 |      64.07086 |       0.00000 |      19.18780 |      16.18780 |     131.76212 |      15.63893 |      22.26624 |      22.99761 |       1.97006 |      17.99696 |      26.46518 |       2.27068 |       0.03483 |      89.07543 |       1.03748 |      -0.02777 |       0.02988 |      -0.02344 |      -0.08594 |       0.40157 |      -0.00156 |       0.02086 |       0.34314 |       2.55680 |       0.75404 |      37.61124 |      56.86518 |      -3.72177 |      59.99516 |     239.67075 |      46.23429 |       0.62152 |     -23.33054 |     -51.13954 |    1868.01465 |       5.17448 |       1.00000 |    1866.34387 |     -23.50000 |     -51.00000 |  -14264.96582 |     525.54254 |  -18858.56641 |      -0.60734 |       0.73276 |       0.35298 |      92.58686 |       0.01524 | 
   4057.26367 |      64.97539 |      64.97539 |       0.00000 |      19.18805 |      16.18805 |     131.76236 |      10.92782 |      18.60049 |      19.21213 |       2.64473 |      12.57551 |      22.10893 |       3.13756 |       0.02909 |     133.73337 |       0.99262 |      -0.01951 |       0.03816 |      -0.05469 |      -0.08594 |       0.24409 |      -0.08159 |      -0.01059 |       0.15351 |      -0.60201 |       1.66244 |      50.64173 |      69.89566 |     -13.17741 |      74.10250 |     204.47542 |      35.82712 |       1.18252 |     -23.33055 |     -51.13955 |    1870.39966 |       7.57386 |       1.00000 |    1868.04187 |     -23.50000 |     -51.00000 |  -14265.47852 |     526.27026 |  -18857.91602 |      -0.47198 |       0.82301 |       1.03306 |      95.34187 |       0.01569 | 
   4058.24121 |      65.87991 |      65.87991 |       0.00000 |      19.18830 |      16.18830 |     131.76262 |       6.22281 |      16.21121 |      16.74481 |       2.61033 |       7.16108 |      19.26958 |       3.01607 |       0.02536 |     144.51810 |       0.94654 |       0.01934 |       0.02416 |      -0.24219 |      -0.08594 |       0.19685 |      -0.10145 |      -0.02445 |       0.02176 |      -4.58273 |       0.52123 |      54.96386 |      74.21779 |     -18.88923 |      76.44722 |     179.46446 |      23.34754 |       1.42018 |     -23.33056 |     -51.13955 |    1872.49548 |       9.68905 |       1.00000 |    1870.20935 |     -23.50000 |     -51.00000 |  -14265.71582 |     526.91174 |  -18856.83984 |       0.01158 |       0.53803 |       1.23625 |      98.98662 |       0.01629 | 
   4059.28833 |      66.78443 |      66.78443 |       0.00000 |      19.18855 |      16.18855 |     131.76286 |       4.43494 |      16.49210 |      17.03520 |       2.31651 |       5.10364 |      19.60376 |       2.67446 |       0.02580 |     100.99718 |       0.95610 |      -0.03109 |       0.03507 |      -0.00000 |      -0.03906 |       0.27559 |       0.06196 |       0.00708 |       0.13413 |      -7.48677 |      -1.40320 |      58.79323 |      78.04716 |     -17.43838 |      74.83997 |     140.13274 |       7.20812 |       1.38642 |     -23.33057 |     -51.13955 |    1873.49023 |      10.69615 |       1.00000 |    1872.10327 |     -23.50000 |     -51.00000 |  -14265.36035 |     527.21863 |  -18855.85352 |       0.76088 |       0.15440 |       0.90921 |     102.49000 |       0.01687 | 
   4060.26050 |      67.68896 |      67.68896 |       0.00000 |      19.18880 |      16.18880 |     131.76312 |       4.03816 |      16.12425 |      16.65527 |       3.35818 |       4.64704 |      19.16655 |       3.86820 |       0.02522 |      41.47999 |       0.97961 |       0.01155 |       0.01348 |      -0.17969 |      -0.16406 |       0.24409 |      -0.10749 |      -0.10236 |       0.12953 |      -5.40616 |       0.57423 |      66.40061 |      85.65454 |      -2.76559 |      77.34700 |     115.17228 |      -1.41959 |       1.34124 |     -23.33057 |     -51.13954 |    1873.60645 |      10.80828 |       1.00000 |    1873.15320 |     -23.50000 |     -51.00000 |  -14264.31934 |     527.25854 |  -18855.12891 |       1.56535 |      -0.03718 |       0.73389 |     106.68324 |       0.01756 | 
   4061.28003 |      68.59348 |      68.59348 |       0.00000 |      19.18905 |      16.18905 |     131.76337 |       3.77926 |      15.89304 |      16.41628 |       4.67154 |       4.34909 |      18.89152 |       5.45987 |       0.02486 |     -11.76752 |       0.97418 |      -0.03367 |       0.04011 |      -0.00000 |      -0.00000 |       0.22835 |       0.05844 |       0.15724 |       0.07021 |      -8.65508 |      -4.13311 |      70.78085 |      90.03479 |     -13.48076 |      74.32030 |      95.52531 |     -10.06145 |       1.54229 |     -23.33058 |     -51.13952 |    1872.91162 |      10.09937 |       1.00000 |    1873.38916 |     -23.50000 |     -51.00000 |  -14262.51855 |     527.05219 |  -18854.65430 |       2.39325 |      -0.42039 |       0.23032 |     112.82343 |       0.01857 | 
   4062.29492 |      69.49800 |      69.49800 |       0.00000 |      19.18930 |      16.18930 |     131.76363 |       4.36863 |      18.83935 |      19.45920 |       6.24173 |       5.02733 |      22.39325 |       7.25360 |       0.02947 |     -65.13933 |       1.00810 |      -0.02699 |       0.02986 |      -0.00000 |      -0.22656 |       0.08661 |       0.09838 |      -0.20799 |      -0.18788 |      -4.05462 |       1.36296 |      69.26913 |      88.52309 |       7.15871 |      71.02554 |      93.87260 |      -8.00863 |       1.42593 |     -23.33058 |     -51.13949 |    1871.54236 |       8.68864 |       1.00000 |    1872.76074 |     -23.50000 |     -51.00000 |  -14259.95605 |     526.64093 |  -18854.52539 |       3.20490 |      -0.44398 |       0.21507 |     121.24224 |       0.01995 | 
   4063.31909 |      70.40253 |      70.40253 |       0.00000 |      19.18956 |      16.18956 |     131.76387 |       6.81008 |      21.51829 |      22.22579 |       6.28194 |       7.83689 |      25.57698 |       7.32418 |       0.03366 |     -89.84024 |       1.03183 |      -0.02854 |       0.03379 |      -0.00000 |      -0.00781 |       0.22835 |       0.06490 |       0.19263 |      -0.18338 |      -0.06737 |      -2.52485 |      53.92760 |      73.18157 |       0.39387 |      58.09336 |      94.09965 |      -9.24093 |       1.88746 |     -23.33058 |     -51.13947 |    1870.01843 |       7.13602 |       1.00000 |    1871.57837 |     -23.50000 |     -51.00000 |  -14256.97754 |     526.18378 |  -18854.29102 |       3.22483 |      -0.51792 |       0.22944 |     131.04501 |       0.02157 | 
   4064.33496 |      71.30704 |      71.30704 |       0.00000 |      19.18981 |      16.18981 |     131.76413 |      10.52195 |      21.14823 |      21.84328 |       6.29360 |      12.10845 |      25.13680 |       7.24363 |       0.03308 |     -76.15395 |       1.02536 |      -0.03963 |       0.01441 |      -0.00781 |      -0.16406 |       0.13386 |      -0.02813 |      -0.16201 |      -0.18646 |       0.29838 |       0.06088 |      44.67257 |      63.92656 |       0.40879 |      49.55060 |     101.66067 |      -0.98925 |       1.48771 |     -23.33059 |     -51.13943 |    1869.21680 |       6.30395 |       1.00000 |    1870.23340 |     -23.50000 |     -51.00000 |  -14254.09863 |     525.94702 |  -18853.90820 |       3.17164 |      -0.04690 |       0.65145 |     140.58124 |       0.02314 | 
   4065.33496 |      72.21157 |      72.21157 |       0.00000 |      19.19006 |      16.19006 |     131.76437 |      13.06853 |      18.79031 |      19.40781 |       5.26067 |      15.03900 |      22.33411 |       6.06497 |       0.02939 |     -33.96546 |       0.98039 |      -0.02295 |       0.00676 |      -0.00781 |      -0.16406 |       0.05512 |       0.05941 |      -0.08489 |      -0.20784 |       1.37435 |      -6.29319 |      34.06664 |      53.32064 |      -3.07268 |      40.20939 |     104.67157 |      -3.46617 |       1.20001 |     -23.33059 |     -51.13941 |    1868.98230 |       6.06708 |       1.00000 |    1869.45349 |     -23.50000 |     -51.00000 |  -14251.41992 |     525.88342 |  -18853.25977 |       2.61910 |      -0.15606 |       0.68338 |     149.62437 |       0.02463 | 
   4066.32935 |      73.11609 |      73.11609 |       0.00000 |      19.19031 |      16.19031 |     131.76463 |      13.92659 |      17.73195 |      18.31444 |       2.82796 |      16.02644 |      21.07588 |       3.27673 |       0.02774 |     -42.01236 |       0.96639 |      -0.00182 |       0.00416 |      -0.08594 |      -0.16406 |       0.07087 |       0.01286 |      -0.03026 |      -0.15986 |       2.85225 |      -9.88337 |      25.91777 |      45.17178 |      -1.96897 |      38.93449 |     111.14420 |     -17.69480 |       0.80294 |     -23.33060 |     -51.13939 |    1868.11426 |       5.18150 |       1.00000 |    1868.93958 |     -23.50000 |     -51.00000 |  -14249.62207 |     525.62445 |  -18852.72656 |       1.30305 |      -0.44084 |       0.50343 |     155.78120 |       0.02564 | 
   4067.33716 |      74.02061 |      74.02061 |       0.00000 |      19.19056 |      16.19056 |     131.76488 |      13.87621 |      17.60906 |      18.18700 |       1.56841 |      15.96846 |      20.92923 |       1.80516 |       0.02754 |     -91.12672 |       1.01099 |      -0.03399 |       0.01134 |      -0.00000 |      -0.02344 |       0.05512 |      -0.01094 |       0.16757 |      -0.17833 |      -0.97991 |      -8.20054 |      16.81630 |      36.07032 |      -1.71190 |      37.36308 |     208.32721 |     -69.61263 |       0.73521 |     -23.33060 |     -51.13939 |    1866.21179 |       3.27418 |       1.00000 |    1867.96582 |     -23.50000 |     -51.00000 |  -14249.12500 |     525.04669 |  -18852.39258 |      -0.13147 |      -0.75599 |       0.24982 |     157.86903 |       0.02598 | 
   4068.32739 |      74.92514 |      74.92514 |       0.00000 |      19.19081 |      16.19081 |     131.76514 |      14.13630 |      17.30333 |      17.87069 |       1.71133 |      16.26776 |      20.56523 |       1.97000 |       0.02706 |    -126.89325 |       1.05240 |      -0.01037 |      -0.00323 |      -0.08594 |      -0.02344 |       0.03937 |      -0.01112 |       0.08498 |      -0.13976 |      -1.46025 |      -0.26617 |       7.58903 |      26.84305 |       1.98532 |      31.03533 |     262.61453 |     -37.21780 |       0.49768 |     -23.33060 |     -51.13939 |    1864.16528 |       1.24444 |       1.00000 |    1866.24866 |     -23.50000 |     -51.00000 |  -14249.58594 |     524.42230 |  -18852.24805 |      -0.69422 |      -0.53395 |       0.09240 |     159.48520 |       0.02625 | 
   4069.37183 |      75.82966 |      75.82966 |       0.00000 |      19.19106 |      16.19106 |     131.76538 |      14.77620 |      16.89936 |      17.45339 |       1.01958 |      17.00415 |      20.08500 |       1.17501 |       0.02643 |     -74.76031 |       0.97216 |      -0.00689 |      -0.01102 |      -0.13281 |      -0.02344 |      -0.00000 |      -0.10265 |       0.02332 |      -0.24199 |      -3.07491 |       2.89642 |     358.19305 |      17.44705 |      -3.58700 |      20.06088 |     288.40967 |      21.71881 |       0.28447 |     -23.33060 |     -51.13940 |    1863.83984 |       0.93281 |       1.00000 |    1864.58105 |     -23.50000 |     -51.00000 |  -14250.13672 |     524.32190 |  -18852.24609 |      -0.46359 |       0.19289 |      -0.15423 |     161.30603 |       0.02655 | 
   4070.36670 |      76.73418 |      76.73418 |       0.00000 |      19.19131 |      16.19131 |     131.76564 |      15.80462 |      17.13394 |      17.69565 |       1.32120 |      18.18763 |      20.36379 |       1.52467 |       0.02680 |     -16.32913 |       0.99643 |      -0.02971 |      -0.01258 |      -0.00000 |      -0.00781 |      -0.00000 |       0.09168 |      -0.01662 |      -0.13184 |      -4.28410 |       3.05833 |     348.04709 |       7.30109 |      -3.20723 |       7.04762 |     345.98367 |     -12.35182 |      -0.05530 |     -23.33060 |     -51.13940 |    1863.80542 |       0.89326 |       1.00000 |    1864.03748 |     -23.50000 |     -51.00000 |  -14250.41309 |     524.30969 |  -18852.60938 |      -0.16156 |      -0.14807 |      -0.64540 |     162.87492 |       0.02681 | 
   4071.35693 |      77.58846 |      77.58846 |       0.00000 |      19.19155 |      16.19155 |     131.76587 |      16.67537 |      17.14834 |      17.71047 |       1.75261 |      19.18967 |      20.38085 |       2.01691 |       0.02682 |     -14.52465 |       1.03506 |      -0.00853 |      -0.01797 |      -0.07031 |      -0.05469 |      -0.00000 |       0.01020 |      -0.06931 |      -0.03544 |      -0.39926 |       2.24076 |     345.10226 |       4.35626 |      -1.07947 |       1.92501 |       6.17131 |       5.46607 |      -0.35279 |     -23.33059 |     -51.13940 |    1863.64685 |       0.71661 |       1.00000 |    1863.80273 |     -23.50000 |     -51.00000 |  -14250.43652 |     524.25928 |  -18853.29688 |       0.09543 |       0.08346 |      -0.89268 |     165.14156 |       0.02718 | 
   4072.37085 |      78.49297 |      78.49297 |       0.00000 |      19.19180 |      16.19180 |     131.76613 |      16.95440 |      16.82028 |      17.37175 |       1.66062 |      19.51078 |      19.99105 |       1.91107 |       0.02631 |       7.90020 |       0.99792 |      -0.02049 |      -0.00219 |      -0.02344 |      -0.05469 |      -0.21094 |       0.02539 |      -0.00139 |      -0.23904 |      -0.48493 |      -0.68092 |     342.51205 |       1.76605 |      -1.63666 |      -0.85188 |       8.91003 |       9.94892 |      -0.31794 |     -23.33058 |     -51.13940 |    1863.98694 |       1.03386 |       1.00000 |    1863.75281 |     -23.50000 |     -51.00000 |  -14250.32324 |     524.36084 |  -18854.08789 |       0.12919 |       0.14543 |      -0.83188 |     167.76305 |       0.02761 | 
   4073.38354 |      79.39750 |      79.39750 |       0.00000 |      19.19205 |      16.19205 |     131.76637 |      16.68988 |      16.22561 |      16.75769 |       1.06120 |      19.20638 |      19.28441 |       1.22148 |       0.02538 |      23.47071 |       1.01867 |      -0.01500 |      -0.02249 |      -0.02344 |      -0.05469 |      -0.13281 |       0.04095 |      -0.06513 |      -0.16204 |       1.20969 |      -2.52364 |     329.46533 |     348.71936 |       0.18755 |     -11.76233 |     348.03360 |      20.88920 |      -0.58766 |     -23.33058 |     -51.13940 |    1864.45178 |       1.47952 |       1.00000 |    1864.00391 |     -23.50000 |     -51.00000 |  -14250.29688 |     524.50073 |  -18854.72070 |      -0.10669 |       0.19299 |      -0.49954 |     169.85034 |       0.02795 | 
   4074.36670 |      80.30202 |      80.30202 |       0.00000 |      19.19231 |      16.19231 |     131.76662 |      16.17538 |      18.73836 |      19.35312 |       1.26617 |      18.61429 |      22.27117 |       1.45843 |       0.02931 |      45.72656 |       1.01012 |      -0.01649 |       0.01386 |      -0.02344 |      -0.05469 |      -0.32031 |       0.01942 |       0.01222 |      -0.17715 |       2.46538 |      -4.39486 |     324.37027 |     343.62430 |       1.02820 |     -13.36770 |     241.25560 |      35.59893 |      -0.64944 |     -23.33058 |     -51.13940 |    1865.38977 |       2.41556 |       1.00000 |    1864.50269 |     -23.50000 |     -51.00000 |  -14250.56738 |     524.78564 |  -18854.84375 |      -0.46540 |       0.37924 |       0.25427 |     171.05946 |       0.02815 | 
   4075.39551 |      81.15630 |      81.15630 |       0.00000 |      19.19254 |      16.19254 |     131.76686 |      16.66957 |      16.93367 |      17.48947 |       2.75157 |      19.18300 |      20.12652 |       3.18216 |       0.02649 |      62.96912 |       1.01337 |      -0.01662 |      -0.04124 |      -0.05469 |      -0.05469 |      -0.07031 |      -0.02264 |      -0.10997 |      -0.08359 |       0.55952 |      -5.94556 |     304.66898 |     323.92297 |       1.29085 |     -29.02810 |     214.19438 |      12.71435 |      -0.99105 |     -23.33058 |     -51.13941 |    1866.36438 |       3.40960 |       1.00000 |    1865.31018 |     -23.50000 |     -51.00000 |  -14251.05762 |     525.08325 |  -18854.28711 |      -0.77946 |       0.31475 |       1.14762 |     173.50938 |       0.02856 | 
   4076.40356 |      82.06081 |      82.06081 |       0.00000 |      19.19279 |      16.19279 |     131.76712 |      15.26947 |      15.28173 |      15.78354 |       4.65975 |      17.57180 |      18.16337 |       5.39988 |       0.02390 |      66.09351 |       0.95388 |      -0.01434 |      -0.01634 |      -0.05469 |      -0.05469 |      -0.77344 |      -0.02484 |       0.06260 |      -0.86307 |      -1.98851 |      -5.04923 |     293.25653 |     312.51053 |      -1.28659 |     -34.56369 |     211.49864 |       6.75969 |      -0.44426 |     -23.33060 |     -51.13942 |    1867.37061 |       4.48490 |       1.00000 |    1866.28101 |     -23.50000 |     -51.00000 |  -14252.00195 |     525.39233 |  -18852.77148 |      -1.25112 |       0.28739 |       2.04434 |     179.36885 |       0.02952 | 
   4077.42700 |      83.01559 |      83.01559 |       0.00000 |      19.19306 |      16.19306 |     131.76738 |      11.00861 |      14.00492 |      14.46477 |       6.71641 |      12.66849 |      16.64577 |       7.75428 |       0.02191 |      24.99061 |       0.97490 |      -0.01507 |      -0.03986 |      -0.05469 |      -0.05469 |      -0.61719 |      -0.01221 |      -0.09968 |      -1.09597 |      -6.78888 |      -3.62620 |     238.59010 |     257.84409 |      28.17422 |     -80.50784 |     209.45174 |      -4.61724 |      -0.96843 |     -23.33062 |     -51.13943 |    1867.20605 |       4.40104 |       1.00000 |    1867.11426 |     -23.50000 |     -51.00000 |  -14253.42773 |     525.34601 |  -18850.39258 |      -1.69535 |      -0.27393 |       3.01117 |     188.47134 |       0.03102 | 
   4078.44653 |      83.97036 |      83.97036 |       0.00000 |      19.19333 |      16.19333 |     131.76764 |       1.36092 |      13.11592 |      13.54634 |       9.13061 |       1.56611 |      15.58885 |      10.55463 |       0.02051 |     -43.40878 |       1.00122 |      -0.00229 |      -0.03946 |      -0.02344 |      -0.05469 |      -0.61719 |       0.03484 |      -0.14797 |      -1.24169 |      -7.89741 |       0.93680 |     169.41687 |     188.67084 |     168.66106 |     -35.27982 |     202.24501 |      -5.42676 |      -1.25510 |     -23.33065 |     -51.13945 |    1865.99170 |       3.26077 |       1.00000 |    1866.92920 |     -23.50000 |     -51.00000 |  -14255.14160 |     524.98248 |  -18846.86523 |      -1.77299 |      -0.43733 |       4.35063 |     201.34406 |       0.03314 | 
