
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
     76.98097 |      17.20906 |      17.20906 |       0.00000 |      19.17478 |      16.17478 |     131.81502 |      12.36600 |      14.16903 |      14.62433 |       2.33809 |      14.23054 |      16.82938 |       2.72873 |       0.02214 |     223.60976 |       0.94615 |      -0.01554 |      -0.03102 |      -0.00000 |      -0.00000 |      -0.14844 |       0.00243 |       0.01256 |      -0.03618 |       3.06522 |      -1.02961 |     301.66486 |     320.92908 |      -2.73708 |     -40.19186 |     151.92891 |      32.72532 |      -0.97507 |     -23.33681 |     -51.12060 |    1821.33447 |       9.29038 |       1.00000 |    1817.97131 |     -23.50000 |     -51.00000 |  -12327.65723 |     517.37262 |  -18162.49414 |       0.48239 |       0.66297 |       0.90321 |       5.43319 |       0.00089 | 
     77.99687 |      18.20437 |      18.20437 |       0.00000 |      19.17506 |      16.17506 |     131.81529 |      11.55551 |      18.07554 |      18.65677 |       3.43180 |      13.29784 |      21.46982 |       3.97656 |       0.02825 |     131.67789 |       0.97596 |      -0.03064 |      -0.03834 |      -0.00000 |       0.00787 |      -0.11719 |      -0.05224 |       0.06167 |       0.10343 |       1.64856 |      -0.56333 |     302.50327 |     321.76749 |       0.03477 |     -39.40791 |     154.53461 |       8.16893 |      -1.24845 |     -23.33682 |     -51.12059 |    1822.71069 |      10.67608 |       1.00000 |    1820.92712 |     -23.50000 |     -51.00000 |  -12327.02246 |     517.79688 |  -18161.24219 |       0.75743 |       0.25858 |       1.58732 |      10.03750 |       0.00165 | 
     79.01830 |      19.20254 |      19.20254 |       0.00000 |      19.17533 |      16.17533 |     131.81557 |      14.07376 |      19.18166 |      19.79862 |       4.49182 |      16.19580 |      22.78384 |       5.17651 |       0.02998 |      60.55011 |       0.96937 |       0.01189 |      -0.02709 |      -0.21094 |      -0.00000 |      -0.00781 |      -0.03437 |      -0.02074 |       0.29461 |       0.86121 |      -0.43762 |     314.23965 |     333.50388 |       0.20365 |     -27.12654 |     158.20078 |       3.06584 |      -1.52048 |     -23.33684 |     -51.12058 |    1823.25916 |      11.25349 |       1.00000 |    1822.45544 |     -23.50000 |     -51.00000 |  -12326.18945 |     517.97101 |  -18159.35352 |       0.85968 |       0.13153 |       2.14446 |      16.81153 |       0.00277 | 
     80.00569 |      20.15279 |      20.15279 |       0.00000 |      19.17560 |      16.17560 |     131.81583 |      16.79475 |      19.62774 |      20.25902 |       4.13670 |      19.32705 |      23.31366 |       4.78506 |       0.03068 |      17.89051 |       0.96206 |      -0.04334 |      -0.01426 |      -0.00781 |      -0.00000 |      -0.21094 |      -0.02360 |      -0.00804 |      -0.01523 |      -5.97917 |      -1.04836 |     321.52985 |     340.79407 |      -4.46310 |     -18.17694 |     166.46339 |      -5.81554 |      -1.21102 |     -23.33686 |     -51.12057 |    1823.15222 |      11.15122 |       1.00000 |    1823.07898 |     -23.50000 |     -51.00000 |  -12325.51953 |     517.94556 |  -18157.32031 |       0.50027 |      -0.20989 |       2.06917 |      23.84035 |       0.00392 | 
     80.98686 |      21.10512 |      21.10512 |       0.00000 |      19.17586 |      16.17586 |     131.81610 |      17.49417 |      17.50060 |      18.06312 |       3.27358 |      20.13193 |      20.78667 |       3.92343 |       0.02735 |     -44.39028 |       0.97433 |      -0.02585 |      -0.02538 |      -0.07031 |       0.00787 |      -0.16406 |      -0.07153 |       0.06896 |      -0.03565 |      -5.79299 |       1.77419 |     319.35455 |     338.61877 |      -2.59586 |     -17.39771 |     183.37952 |     -19.62980 |      -1.08563 |     -23.33687 |     -51.12057 |    1821.85547 |       9.84073 |       1.00000 |    1822.88794 |     -23.50000 |     -51.00000 |  -12325.33984 |     517.55573 |  -18155.52148 |      -0.09486 |      -0.58470 |       1.65087 |      29.79733 |       0.00490 | 
     81.97465 |      22.05572 |      22.05572 |       0.00000 |      19.17613 |      16.17613 |     131.81636 |      16.88692 |      17.60226 |      18.16744 |       2.58174 |      19.43312 |      20.90672 |       3.11504 |       0.02751 |    -110.97661 |       0.99449 |      -0.01919 |      -0.00970 |      -0.05469 |       0.00787 |      -0.24219 |       0.05052 |       0.01045 |      -0.13394 |      -4.99144 |       1.80002 |     316.21198 |     335.47620 |      -0.24738 |     -19.75421 |     204.41893 |     -36.83360 |      -1.02144 |     -23.33689 |     -51.12058 |    1819.56201 |       7.54449 |       1.00000 |    1821.63806 |     -23.50000 |     -51.00000 |  -12325.61035 |     516.85974 |  -18154.25391 |      -0.45830 |      -0.83281 |       1.01763 |      34.07085 |       0.00561 | 
     82.95892 |      23.00484 |      23.00484 |       0.00000 |      19.17639 |      16.17639 |     131.81662 |      16.79253 |      18.60931 |      19.20606 |       2.34803 |      19.32450 |      22.10194 |       2.76191 |       0.02908 |    -153.87001 |       1.01689 |      -0.01806 |      -0.02562 |      -0.05469 |       0.00787 |      -0.24219 |       0.02566 |      -0.02354 |      -0.17693 |      -2.41061 |       2.08500 |     306.28299 |     325.54721 |       1.97029 |     -29.67866 |     226.69266 |     -43.05239 |      -1.08245 |     -23.33689 |     -51.12058 |    1816.87134 |       4.84258 |       1.00000 |    1819.49097 |     -23.50000 |     -51.00000 |  -12326.15527 |     516.04071 |  -18153.50781 |      -0.65438 |      -0.84238 |       0.62179 |      37.12161 |       0.00611 | 
     83.94681 |      23.95816 |      23.95816 |       0.00000 |      19.17665 |      16.17665 |     131.81688 |      16.12638 |      17.99501 |      18.57166 |       2.08102 |      18.55790 |      21.37188 |       2.39632 |       0.02812 |    -127.18634 |       1.01199 |       0.00499 |      -0.02582 |      -0.16406 |       0.00787 |      -0.00000 |      -0.04128 |      -0.02402 |       0.19103 |      -1.99188 |      -0.08842 |     308.09448 |     327.35870 |      -1.66393 |     -26.48108 |     235.78329 |      -2.74992 |      -1.35152 |     -23.33690 |     -51.12059 |    1815.42554 |       3.38890 |       1.00000 |    1817.08313 |     -23.50000 |     -51.00000 |  -12326.86816 |     515.60028 |  -18152.94141 |      -0.88421 |      -0.05139 |       0.60259 |      40.11061 |       0.00660 | 
     84.93828 |      24.91143 |      24.91143 |       0.00000 |      19.17692 |      16.17692 |     131.81715 |      16.56293 |      18.57922 |      19.17434 |       2.99852 |      19.06029 |      22.06544 |       3.52933 |       0.02903 |     -69.09103 |       0.97380 |      -0.04740 |      -0.00128 |      -0.00000 |       0.00787 |      -0.21094 |       0.01520 |       0.03505 |      -0.00689 |      -7.47314 |      -1.04910 |     318.10510 |     337.36929 |      -4.74338 |     -13.91844 |     255.96045 |     -15.52030 |      -1.09979 |     -23.33690 |     -51.12060 |    1814.57117 |       2.51312 |       1.00000 |    1815.67834 |     -23.50000 |     -51.00000 |  -12327.99121 |     515.33911 |  -18152.43945 |      -1.47368 |      -0.42397 |       0.37124 |      44.16964 |       0.00727 | 
     85.92783 |      25.86038 |      25.86038 |       0.00000 |      19.17718 |      16.17718 |     131.81741 |      17.85553 |      19.63118 |      20.25955 |       3.96335 |      20.54778 |      23.31428 |       4.68458 |       0.03067 |     -82.87521 |       1.03287 |      -0.01151 |      -0.01213 |      -0.07813 |       0.03937 |      -0.11719 |      -0.04920 |       0.12429 |       0.05621 |      -3.49271 |       1.69342 |     318.71814 |     337.98233 |      -1.20607 |     -11.44079 |     271.09558 |     -13.19271 |      -0.99813 |     -23.33690 |     -51.12062 |    1813.07104 |       0.97172 |       1.00000 |    1814.50012 |     -23.50000 |     -51.00000 |  -12329.69336 |     514.87909 |  -18152.26953 |      -2.03766 |      -0.48199 |      -0.03590 |      49.79486 |       0.00820 | 
