
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    414.35901 |     282.19485 |     282.19485 |       0.00000 |      10.80839 |      10.80839 |     119.96875 |      71.29790 |      71.61266 |      72.94469 |      72.88718 |      82.04816 |      83.94326 |      83.94326 |       0.11076 |     268.58347 |       1.00929 |      -0.07183 |      -0.01191 |      -0.31000 |      -0.01000 |      -0.03400 |       0.00071 |       0.00068 |       0.01680 |      -3.74302 |       3.60187 |      68.51720 |      68.74366 |      -5.96889 |       1.00919 |      67.88516 |       2.27548 |      -0.75578 |      51.86123 |      -0.34903 |    1254.52368 |     768.46643 |       0.00000 |    1250.01111 |      51.50000 |       0.00000 |  -23996.15039 |     210.11145 |  -40271.32422 |      34.79884 |       1.53381 |     -13.96023 |   21407.84766 |       3.52328 | 
    415.36072 |     283.19986 |     283.19986 |       0.00000 |      10.80867 |      10.80867 |     119.96902 |      71.19859 |      71.49371 |      72.82895 |      72.76693 |      81.93387 |      83.81007 |      83.81007 |       0.11059 |     290.67572 |       1.00134 |      -0.07128 |      -0.01280 |      -0.31000 |      -0.01000 |      -0.03400 |       0.00081 |      -0.00062 |       0.01136 |      -3.76031 |       3.58232 |      69.25522 |      69.48151 |      -6.07738 |       0.98604 |      68.65099 |       2.36480 |      -0.73252 |      51.86135 |      -0.34852 |    1259.55444 |     771.99872 |       0.00000 |    1254.71338 |      51.50000 |       0.00000 |  -23961.11133 |     211.68958 |  -40285.10156 |      34.92417 |       1.59314 |     -13.47217 |   21531.37305 |       3.54361 | 
    416.36182 |     284.20490 |     284.20490 |       0.00000 |      10.80895 |      10.80895 |     119.96931 |      71.07829 |      71.37907 |      72.71770 |      72.65382 |      81.79544 |      83.68204 |      83.68204 |       0.11042 |     302.47757 |       1.00009 |      -0.07086 |      -0.01327 |      -0.31000 |      -0.01000 |      -0.03400 |       0.00066 |      -0.00078 |       0.01257 |      -3.75509 |       3.48038 |      69.95165 |      70.17776 |      -6.11309 |       0.94209 |      69.38258 |       2.40195 |      -0.74100 |      51.86148 |      -0.34801 |    1264.69580 |     775.64331 |       0.00000 |    1259.69922 |      51.50000 |       0.00000 |  -23925.95312 |     213.30466 |  -40298.40234 |      35.03848 |       1.61817 |     -13.00523 |   21654.70117 |       3.56391 | 
    417.36017 |     285.20993 |     285.20993 |       0.00000 |      10.80923 |      10.80923 |     119.96958 |      70.96078 |      71.26774 |      72.60987 |      72.54451 |      81.66022 |      83.55795 |      83.55795 |       0.11026 |     308.04419 |       1.00005 |      -0.07051 |      -0.00957 |      -0.31000 |       0.00000 |      -0.03400 |       0.00075 |      -0.00251 |       0.01186 |      -3.72984 |       2.75725 |      70.65854 |      70.88448 |      -6.12464 |       0.94573 |      70.00876 |       2.43122 |      -0.75615 |      51.86159 |      -0.34750 |    1269.89502 |     779.34753 |       0.00000 |    1264.82141 |      51.50000 |       0.00000 |  -23890.68945 |     214.94035 |  -40311.25781 |      35.12533 |       1.63756 |     -12.60286 |   21777.84375 |       3.58417 | 
    418.35831 |     286.21494 |     286.21494 |       0.00000 |      10.80950 |      10.80950 |     119.96986 |      70.84118 |      71.20480 |      72.55122 |      72.49901 |      81.52258 |      83.49046 |      83.49045 |       0.11017 |     307.64178 |       0.95900 |      -0.06590 |      -0.02023 |      -0.33000 |       0.06000 |      -0.03400 |      -0.01781 |       0.10523 |       0.01237 |      -4.37290 |      11.20657 |      71.37188 |      71.59764 |      -6.46081 |       1.08525 |      71.56166 |       2.17370 |      -0.56808 |      51.86171 |      -0.34698 |    1274.99121 |     782.95093 |       0.00000 |    1270.00439 |      51.50000 |       0.00000 |  -23855.27539 |     216.54866 |  -40323.53516 |      35.43200 |       1.47570 |     -11.63808 |   21900.81250 |       3.60441 | 
    419.37292 |     287.21997 |     287.21997 |       0.00000 |      10.80978 |      10.80978 |     119.97015 |      70.80042 |      71.49538 |      72.85117 |      72.83748 |      81.47568 |      83.83562 |      83.83562 |       0.11063 |     251.89928 |       0.93275 |      -0.06784 |      -0.02520 |      -0.34000 |      -0.01000 |      -0.03400 |      -0.00769 |      -0.11484 |       0.04530 |      -5.71964 |       6.97021 |      72.64970 |      72.87527 |      -6.90193 |      -0.16329 |      73.64893 |       1.11026 |      -1.05262 |      51.86180 |      -0.34646 |    1278.54077 |     785.00708 |       0.00000 |    1274.80554 |      51.50000 |       0.00000 |  -23819.36523 |     217.69536 |  -40334.51953 |      36.00185 |       0.79607 |     -10.38383 |   22024.02734 |       3.62469 | 
    420.37155 |     288.22498 |     288.22498 |       0.00000 |      10.81006 |      10.81006 |     119.97042 |      71.08176 |      72.11362 |      73.48259 |      73.48246 |      81.79943 |      84.56226 |      84.56226 |       0.11159 |     138.10893 |       0.93413 |      -0.06818 |      -0.01340 |      -0.35000 |       0.03000 |      -0.03400 |      -0.01552 |       0.03668 |       0.02690 |      -6.71491 |       6.35289 |      74.97698 |      75.20238 |      -6.77016 |       0.88002 |      74.85106 |       0.10910 |      -1.01960 |      51.86190 |      -0.34593 |    1279.85291 |     788.12830 |       0.00000 |    1278.09509 |      51.50000 |       0.00000 |  -23782.92188 |     218.16748 |  -40344.61328 |      36.53474 |       0.14790 |      -9.70753 |   22148.09570 |       3.64511 | 
    421.37042 |     289.23001 |     289.23001 |       0.00000 |      10.81034 |      10.81034 |     119.97070 |      71.69324 |      72.99007 |      74.37479 |      74.36697 |      82.50311 |      85.58899 |      85.58900 |       0.11295 |      11.02579 |       0.95095 |      -0.07139 |      -0.01702 |      -0.35000 |       0.03000 |      -0.03400 |      -0.00180 |       0.01339 |       0.02288 |      -7.35242 |       7.60860 |      76.13055 |      76.35576 |      -6.49497 |       0.64491 |      76.35078 |      -0.83096 |      -0.98254 |      51.86198 |      -0.34539 |    1279.00049 |     789.28302 |       0.00000 |    1279.33435 |      51.50000 |       0.00000 |  -23745.86133 |     217.98669 |  -40353.94531 |      37.22123 |      -0.47121 |      -8.84963 |   22273.47852 |       3.66574 | 
    422.38879 |     290.23505 |     290.23505 |       0.00000 |      10.81062 |      10.81062 |     119.97098 |      72.58073 |      73.96119 |      75.36156 |      75.34217 |      83.52442 |      86.72455 |      86.72456 |       0.11444 |    -100.76669 |       0.99435 |      -0.07630 |      -0.01811 |      -0.34000 |       0.02000 |      -0.03400 |       0.01507 |      -0.00011 |       0.03196 |      -7.24151 |       7.92059 |      77.79346 |      78.01847 |      -5.91896 |       0.58423 |      78.03036 |      -1.30020 |      -0.99825 |      51.86206 |      -0.34484 |    1276.50916 |     788.80420 |       0.00000 |    1278.51868 |      51.50000 |       0.00000 |  -23708.07617 |     217.31474 |  -40362.33984 |      37.95712 |      -0.78722 |      -7.85492 |   22400.47461 |       3.68664 | 
    423.42932 |     291.29031 |     291.29031 |       0.00000 |      10.81091 |      10.81091 |     119.97128 |      73.61073 |      74.84106 |      76.25471 |      76.23822 |      84.70971 |      87.75236 |      87.75236 |       0.11580 |    -156.55380 |       1.01760 |      -0.07944 |      -0.01282 |      -0.34000 |       0.01000 |      -0.03400 |       0.01004 |      -0.01270 |       0.03330 |      -6.75016 |       7.24903 |      79.98929 |      80.21410 |      -5.49702 |       0.84930 |      79.84061 |      -1.19181 |      -0.94522 |      51.86213 |      -0.34426 |    1273.50977 |     787.91949 |       0.00000 |    1276.14026 |      51.50000 |       0.00000 |  -23667.64062 |     216.50203 |  -40370.02734 |      38.64027 |      -0.71403 |      -6.73196 |   22535.51367 |       3.70887 | 
    424.46069 |     292.34558 |     292.34558 |       0.00000 |      10.81121 |      10.81121 |     119.97157 |      74.49746 |      75.54066 |      76.96461 |      76.95401 |      85.73015 |      88.56931 |      88.56931 |       0.11687 |    -152.57126 |       1.01906 |      -0.08131 |      -0.01113 |      -0.34000 |       0.00000 |      -0.03400 |       0.00936 |      -0.01521 |       0.02723 |      -6.39554 |       6.20194 |      81.85815 |      82.08275 |      -5.37191 |       0.97652 |      81.46809 |      -0.95152 |      -0.84016 |      51.86219 |      -0.34366 |    1270.95740 |     787.47681 |       0.00000 |    1273.37061 |      51.50000 |       0.00000 |  -23626.56445 |     215.83498 |  -40376.55859 |      39.17978 |      -0.54723 |      -5.68616 |   22671.97852 |       3.73133 | 
    425.47488 |     293.35062 |     293.35062 |       0.00000 |      10.81149 |      10.81149 |     119.97185 |      75.17274 |      76.06285 |      77.49448 |      77.48876 |      86.50724 |      89.17906 |      89.17907 |       0.11768 |    -126.58080 |       1.01743 |      -0.08239 |      -0.00884 |      -0.34000 |       0.01000 |      -0.03400 |       0.00620 |       0.01455 |       0.02365 |      -6.08791 |       5.88142 |      83.37133 |      83.59572 |      -5.30804 |       1.10103 |      82.82050 |      -0.69696 |      -0.71798 |      51.86224 |      -0.34308 |    1269.08472 |     787.60596 |       0.00000 |    1271.02295 |      51.50000 |       0.00000 |  -23586.97656 |     215.37740 |  -40381.81641 |      39.57556 |      -0.36778 |      -4.79445 |   22803.00000 |       3.75289 | 
    426.47040 |     294.35565 |     294.35565 |       0.00000 |      10.81177 |      10.81177 |     119.97212 |      75.70200 |      76.47717 |      77.91503 |      77.91213 |      87.11631 |      89.66302 |      89.66301 |       0.11832 |     -95.89579 |       1.01608 |      -0.08351 |      -0.01737 |      -0.34000 |      -0.04000 |      -0.03400 |       0.00881 |      -0.05224 |       0.02173 |      -5.86244 |       5.87734 |      84.69833 |      84.92250 |      -5.29121 |       1.05364 |      84.19255 |      -0.49312 |      -0.69515 |      51.86228 |      -0.34250 |    1267.72876 |     788.47211 |       0.00000 |    1269.17053 |      51.50000 |       0.00000 |  -23547.03320 |     215.08420 |  -40386.16016 |      39.89530 |      -0.22100 |      -3.86775 |   22934.82617 |       3.77459 | 
    427.44119 |     295.36066 |     295.36066 |       0.00000 |      10.81205 |      10.81205 |     119.97240 |      76.12256 |      76.76947 |      78.21188 |      78.21150 |      87.60028 |      90.00464 |      90.00464 |       0.11877 |     -64.47485 |       1.02258 |      -0.08379 |      -0.00781 |      -0.34000 |      -0.04000 |      -0.03400 |       0.00698 |      -0.03608 |       0.01980 |      -5.36451 |       2.27067 |      86.00304 |      86.22701 |      -5.14266 |       1.19159 |      85.01720 |      -0.18050 |      -0.66795 |      51.86231 |      -0.34192 |    1266.92993 |     789.68774 |       0.00000 |    1267.82495 |      51.50000 |       0.00000 |  -23506.82031 |     214.96655 |  -40389.71094 |      40.09949 |       0.00127 |      -3.30755 |   23067.26758 |       3.79638 | 
    428.45526 |     296.36569 |     296.36569 |       0.00000 |      10.81232 |      10.81232 |     119.97269 |      76.40067 |      76.82475 |      78.26850 |      78.26553 |      87.92032 |      90.06979 |      90.06979 |       0.11885 |     -13.59896 |       1.06162 |      -0.08618 |       0.00125 |      -0.32000 |      -0.04000 |      -0.03400 |       0.02187 |      -0.00362 |       0.00706 |      -4.24922 |      -0.46096 |      86.71765 |      86.94141 |      -4.76245 |       1.52236 |      85.15836 |       0.49900 |      -0.52341 |      51.86234 |      -0.34133 |    1267.21680 |     790.09790 |       0.00000 |    1267.13257 |      51.50000 |       0.00000 |  -23466.48438 |     215.18196 |  -40392.95312 |      40.13343 |       0.47917 |      -3.21431 |   23200.03320 |       3.81823 | 
    429.44608 |     297.37073 |     297.37073 |       0.00000 |      10.81260 |      10.81260 |     119.97296 |      76.44730 |      76.64526 |      78.08788 |      78.07376 |      87.97399 |      89.86194 |      89.86195 |       0.11858 |      72.94153 |       1.01607 |      -0.08412 |      -0.00308 |      -0.33000 |      -0.04000 |      -0.03400 |      -0.00299 |       0.00607 |      -0.00509 |      -4.13343 |       0.35438 |      86.73154 |      86.95508 |      -5.21576 |       1.63986 |      85.12496 |       1.09022 |      -0.34687 |      51.86238 |      -0.34075 |    1269.18518 |     792.18774 |       0.00000 |    1267.62244 |      51.50000 |       0.00000 |  -23426.19922 |     215.90945 |  -40396.20703 |      40.03166 |       0.89210 |      -3.23271 |   23332.63477 |       3.84006 | 
    430.45972 |     298.42599 |     298.42599 |       0.00000 |      10.81290 |      10.81290 |     119.97326 |      76.27650 |      76.47004 |      77.91319 |      77.87762 |      87.77743 |      89.66090 |      89.66091 |       0.11832 |     154.37955 |       1.04443 |      -0.08241 |      -0.01226 |      -0.33000 |      -0.04000 |      -0.03400 |       0.01310 |      -0.00660 |      -0.01142 |      -3.79970 |       0.39327 |      86.16797 |      86.39129 |      -5.52599 |       1.06934 |      85.13739 |       1.73150 |      -0.36222 |      51.86241 |      -0.34013 |    1272.51904 |     795.64868 |       0.00000 |    1269.63928 |      51.50000 |       0.00000 |  -23384.00586 |     217.05894 |  -40399.60156 |      39.93011 |       1.33832 |      -3.21910 |   23471.50977 |       3.86291 | 
    431.45285 |     299.43103 |     299.43103 |       0.00000 |      10.81318 |      10.81318 |     119.97353 |      76.07144 |      76.16216 |      77.60495 |      77.53796 |      87.54146 |      89.30618 |      89.30618 |       0.11785 |     241.32890 |       1.03636 |      -0.08059 |      -0.01337 |      -0.33000 |      -0.04000 |      -0.03400 |       0.00573 |      -0.00620 |      -0.00120 |      -3.23873 |      -0.04596 |      85.92118 |      86.14429 |      -5.62220 |       0.92949 |      84.98772 |       2.38073 |      -0.51360 |      51.86244 |      -0.33955 |    1277.28967 |     800.53583 |       0.00000 |    1272.96008 |      51.50000 |       0.00000 |  -23343.96289 |     218.63902 |  -40402.87891 |      39.74579 |       1.78410 |      -3.31210 |   23603.32812 |       3.88461 | 
    432.44440 |     300.43604 |     300.43604 |       0.00000 |      10.81345 |      10.81345 |     119.97382 |      75.74303 |      75.74399 |      77.18571 |      77.09245 |      87.16353 |      88.82373 |      88.82372 |       0.11722 |     322.27380 |       1.01890 |      -0.07871 |      -0.01433 |      -0.33000 |      -0.04000 |      -0.03400 |       0.00215 |      -0.00437 |      -0.00659 |      -3.03681 |      -0.29446 |      85.67095 |      85.89385 |      -5.86013 |       0.89483 |      84.74629 |       2.81662 |      -0.60920 |      51.86247 |      -0.33897 |    1283.30054 |     806.65283 |       0.00000 |    1277.72253 |      51.50000 |       0.00000 |  -23304.13867 |     220.59525 |  -40406.27734 |      39.50211 |       2.07483 |      -3.46180 |   23734.45703 |       3.90619 | 
    433.43539 |     301.44107 |     301.44107 |       0.00000 |      10.81373 |      10.81373 |     119.97409 |      75.31725 |      75.29267 |      76.73344 |      76.62350 |      86.67354 |      88.30326 |      88.30326 |       0.11653 |     378.54233 |       1.00969 |      -0.07676 |      -0.01526 |      -0.33000 |      -0.04000 |      -0.03400 |       0.00100 |      -0.00386 |      -0.00585 |      -2.93618 |      -0.53228 |      85.31315 |      85.53584 |      -6.01357 |       0.83442 |      84.42307 |       3.06737 |      -0.70355 |      51.86250 |      -0.33840 |    1290.03235 |     813.70117 |       0.00000 |    1283.64087 |      51.50000 |       0.00000 |  -23264.57031 |     222.76892 |  -40409.85938 |      39.24121 |       2.23345 |      -3.66361 |   23864.80469 |       3.92764 | 
    434.42670 |     302.44611 |     302.44611 |       0.00000 |      10.81401 |      10.81401 |     119.97437 |      74.85638 |      74.84212 |      76.28231 |      76.16286 |      86.14318 |      87.78412 |      87.78411 |       0.11585 |     412.15344 |       1.00218 |      -0.07529 |      -0.01554 |      -0.33000 |      -0.04000 |      -0.03400 |      -0.00087 |      -0.00261 |      -0.00689 |      -2.94413 |      -0.69291 |      84.94826 |      85.17075 |      -6.16334 |       0.83242 |      84.04142 |       3.20668 |      -0.77238 |      51.86254 |      -0.33783 |    1297.16138 |     821.53784 |       0.00000 |    1290.29822 |      51.50000 |       0.00000 |  -23225.26562 |     225.06108 |  -40413.66016 |      38.97991 |       2.31359 |      -3.90228 |   23994.35547 |       3.94896 | 
    435.43985 |     303.45111 |     303.45111 |       0.00000 |      10.81429 |      10.81429 |     119.97466 |      74.39626 |      74.42110 |      75.86137 |      75.73958 |      85.61369 |      87.29971 |      87.29971 |       0.11521 |     428.86603 |       0.99656 |      -0.07399 |      -0.01581 |      -0.33000 |      -0.04000 |      -0.03400 |      -0.00167 |      -0.00201 |      -0.00746 |      -3.02556 |      -0.80687 |      84.53748 |      84.75977 |      -6.28696 |       0.82863 |      83.62044 |       3.24709 |      -0.82363 |      51.86258 |      -0.33726 |    1304.44409 |     829.50574 |       0.00000 |    1297.36890 |      51.50000 |       0.00000 |  -23186.21875 |     227.39728 |  -40417.71484 |      38.73370 |       2.32614 |      -4.16583 |   24123.15625 |       3.97016 | 
    436.41467 |     304.45615 |     304.45615 |       0.00000 |      10.81457 |      10.81457 |     119.97493 |      73.97011 |      74.12534 |      75.56915 |      75.36209 |      85.12328 |      86.96342 |      86.96342 |       0.11477 |     466.42932 |       1.06519 |      -0.07244 |      -0.02988 |      -0.33000 |      -0.04000 |      -0.03400 |       0.01686 |      -0.01156 |      -0.02889 |      -2.54957 |      -0.89867 |      83.19814 |      83.42022 |      -6.79426 |      -0.00759 |      83.10048 |       4.24231 |      -0.94851 |      51.86262 |      -0.33669 |    1312.75464 |     838.47760 |       0.00000 |    1304.75281 |      51.50000 |       0.00000 |  -23147.40234 |     230.04385 |  -40422.05469 |      38.49909 |       2.98825 |      -4.49930 |   24251.29688 |       3.99125 | 
    437.41537 |     305.46118 |     305.46118 |       0.00000 |      10.81485 |      10.81485 |     119.97521 |      73.56590 |      73.63523 |      75.08105 |      74.78708 |      84.65813 |      86.40174 |      86.40175 |       0.11404 |     571.45331 |       1.01625 |      -0.06224 |      -0.02673 |      -0.36000 |       0.01000 |      -0.03400 |      -0.00660 |       0.05535 |      -0.01106 |      -1.94400 |      -0.47284 |      82.21197 |      82.43385 |      -7.01597 |      -0.24395 |      82.40023 |       5.07205 |      -1.19961 |      51.86266 |      -0.33613 |    1323.25562 |     851.09332 |       0.00000 |    1313.42480 |      51.50000 |       0.00000 |  -23108.88672 |     233.35417 |  -40426.81250 |      38.14608 |       3.52290 |      -4.93552 |   24378.62305 |       4.01221 | 
    438.42715 |     306.46619 |     306.46619 |       0.00000 |      10.81513 |      10.81513 |     119.97549 |      73.02499 |      73.22527 |      74.67534 |      74.40541 |      84.03566 |      85.93484 |      85.93484 |       0.11342 |     645.44104 |       0.96068 |      -0.06502 |      -0.03497 |      -0.35000 |       0.00000 |      -0.03400 |      -0.00757 |       0.00708 |      -0.01119 |      -3.20029 |       1.91778 |      81.48639 |      81.70808 |      -8.09416 |      -0.43063 |      82.19064 |       4.87311 |      -1.47168 |      51.86271 |      -0.33558 |    1334.43591 |     865.70612 |       0.00000 |    1323.75659 |      51.50000 |       0.00000 |  -23070.67578 |     236.86836 |  -40431.85547 |      37.93374 |       3.36984 |      -5.04862 |   24505.07617 |       4.03302 | 
    439.40204 |     307.47122 |     307.47122 |       0.00000 |      10.81541 |      10.81541 |     119.97577 |      72.57693 |      73.01373 |      74.47094 |      74.23541 |      83.52005 |      85.69963 |      85.69963 |       0.11312 |     631.64728 |       0.98649 |      -0.06389 |      -0.03727 |      -0.35000 |       0.00000 |      -0.03400 |      -0.00059 |       0.00222 |      -0.00140 |      -3.24048 |       2.13207 |      81.18140 |      81.40289 |      -7.83160 |      -0.69069 |      82.16654 |       4.55799 |      -1.73972 |      51.86275 |      -0.33502 |    1344.75745 |     879.44244 |       0.00000 |    1334.53125 |      51.50000 |       0.00000 |  -23032.59766 |     240.11987 |  -40436.93359 |      37.84572 |       3.15033 |      -5.05195 |   24631.10352 |       4.05376 | 
    440.40060 |     308.47626 |     308.47626 |       0.00000 |      10.81569 |      10.81569 |     119.97605 |      72.34102 |      72.85851 |      74.32346 |      74.09994 |      83.24856 |      85.52992 |      85.52992 |       0.11290 |     603.26862 |       0.98892 |      -0.06386 |      -0.03275 |      -0.35000 |       0.02000 |      -0.03400 |      -0.00253 |       0.00719 |       0.00095 |      -3.35233 |       2.23917 |      81.20628 |      81.42757 |      -7.83107 |      -0.66750 |      82.18256 |       4.44471 |      -1.89324 |      51.86280 |      -0.33447 |    1354.65894 |     892.75049 |       0.00000 |    1344.85913 |      51.50000 |       0.00000 |  -22994.59961 |     243.24289 |  -40442.00391 |      37.77831 |       3.06859 |      -5.03197 |   24756.88086 |       4.07446 | 
    441.40976 |     309.48126 |     309.48126 |       0.00000 |      10.81597 |      10.81597 |     119.97633 |      72.17869 |      72.81655 |      74.29094 |      74.10865 |      83.06175 |      85.49249 |      85.49251 |       0.11285 |     576.14716 |       0.95354 |      -0.06248 |      -0.03503 |      -0.36000 |       0.05000 |      -0.03400 |      -0.01488 |       0.06013 |       0.00038 |      -4.12273 |       5.59938 |      81.26353 |      81.48462 |      -8.23125 |      -0.54108 |      82.60710 |       4.01476 |      -1.90312 |      51.86285 |      -0.33392 |    1364.04272 |     904.29285 |       0.00000 |    1354.76123 |      51.50000 |       0.00000 |  -22956.62500 |     246.20848 |  -40446.96094 |      37.81988 |       2.78298 |      -4.75086 |   24882.51172 |       4.09513 | 
    442.40045 |     310.48630 |     310.48630 |       0.00000 |      10.81625 |      10.81625 |     119.97661 |      72.12603 |      72.99649 |      74.48340 |      74.35567 |      83.00115 |      85.71397 |      85.71397 |       0.11315 |     516.06354 |       0.96525 |      -0.06291 |      -0.04127 |      -0.36000 |       0.05000 |      -0.03400 |      -0.00117 |       0.01708 |       0.01589 |      -4.54941 |       7.53152 |      81.59731 |      81.81821 |      -8.11383 |      -1.04364 |      83.69705 |       3.35592 |      -2.07218 |      51.86289 |      -0.33336 |    1372.11182 |     912.85693 |       0.00000 |    1363.95312 |      51.50000 |       0.00000 |  -22918.51758 |     248.77692 |  -40451.39453 |      38.03099 |       2.35523 |      -4.04134 |   25008.38867 |       4.11585 | 
    443.40347 |     311.49133 |     311.49133 |       0.00000 |      10.81653 |      10.81653 |     119.97688 |      72.30417 |      73.30359 |      74.80439 |      74.70533 |      83.20615 |      86.08336 |      86.08337 |       0.11364 |     445.25891 |       0.98235 |      -0.06440 |      -0.04136 |      -0.36000 |       0.05000 |      -0.03400 |       0.00211 |       0.00937 |       0.02358 |      -4.67853 |       8.11694 |      82.84416 |      83.06485 |      -7.86330 |      -1.10056 |      85.04496 |       2.94908 |      -2.21399 |      51.86292 |      -0.33281 |    1379.02783 |     920.35132 |       0.00000 |    1371.98108 |      51.50000 |       0.00000 |  -22880.16211 |     250.99973 |  -40455.01562 |      38.29540 |       2.09837 |      -3.15878 |   25134.78906 |       4.13665 | 
    444.40552 |     312.49634 |     312.49634 |       0.00000 |      10.81680 |      10.81680 |     119.97717 |      72.62137 |      73.65230 |      75.16718 |      75.08264 |      83.57118 |      86.50085 |      86.50085 |       0.11419 |     394.76624 |       0.98982 |      -0.06601 |      -0.04106 |      -0.36000 |       0.05000 |      -0.03400 |       0.00225 |       0.00613 |       0.02697 |      -4.76145 |       8.42236 |      84.32374 |      84.54423 |      -7.72135 |      -1.07566 |      86.51937 |       2.71772 |      -2.28617 |      51.86295 |      -0.33225 |    1385.29529 |     927.29297 |       0.00000 |    1378.98022 |      51.50000 |       0.00000 |  -22841.53711 |     253.03152 |  -40457.69922 |      38.55797 |       1.95892 |      -2.18249 |   25261.81250 |       4.15756 | 
    445.41156 |     313.50137 |     313.50137 |       0.00000 |      10.81708 |      10.81708 |     119.97744 |      72.98334 |      74.01529 |      75.54420 |      75.46889 |      83.98772 |      86.93471 |      86.93471 |       0.11477 |     363.22864 |       0.99559 |      -0.06710 |      -0.04056 |      -0.36000 |       0.05000 |      -0.03400 |       0.00442 |       0.00525 |       0.02739 |      -4.79860 |       8.61490 |      85.91104 |      86.13132 |      -7.59798 |      -1.02757 |      88.06553 |       2.55848 |      -2.31140 |      51.86296 |      -0.33168 |    1391.16528 |     933.93970 |       0.00000 |    1385.30847 |      51.50000 |       0.00000 |  -22802.66016 |     254.94926 |  -40459.36719 |      38.80146 |       1.86743 |      -1.14663 |   25389.48633 |       4.17857 | 
    446.41922 |     314.50641 |     314.50641 |       0.00000 |      10.81736 |      10.81736 |     119.97772 |      73.36040 |      74.36930 |      75.91183 |      75.84074 |      84.42164 |      87.35777 |      87.35778 |       0.11533 |     343.83514 |       1.00086 |      -0.06829 |      -0.04050 |      -0.36000 |       0.05000 |      -0.03400 |       0.00548 |       0.00434 |       0.02657 |      -4.75013 |       8.76180 |      87.51921 |      87.73929 |      -7.47373 |      -1.01880 |      89.66493 |       2.47997 |      -2.31232 |      51.86297 |      -0.33111 |    1396.80066 |     940.45917 |       0.00000 |    1391.21594 |      51.50000 |       0.00000 |  -22763.55273 |     256.80286 |  -40459.96875 |      39.00948 |       1.82979 |      -0.06331 |   25517.80664 |       4.19969 | 
    447.39935 |     315.46118 |     315.46118 |       0.00000 |      10.81763 |      10.81763 |     119.97799 |      73.70843 |      74.67811 |      76.23298 |      76.16251 |      84.82214 |      87.72735 |      87.72734 |       0.11582 |     334.93198 |       1.00416 |      -0.06909 |      -0.04041 |      -0.36000 |       0.05000 |      -0.03400 |       0.00596 |       0.00332 |       0.02873 |      -4.67153 |       8.82510 |      89.07468 |      89.29456 |      -7.37939 |      -1.01465 |      91.20985 |       2.46358 |      -2.31433 |      51.86297 |      -0.33057 |    1402.08301 |     946.68280 |       0.00000 |    1396.60730 |      51.50000 |       0.00000 |  -22726.23047 |     258.54892 |  -40459.51953 |      39.16220 |       1.83275 |       0.99256 |   25640.27148 |       4.21985 | 
    448.38834 |     316.46619 |     316.46619 |       0.00000 |      10.81791 |      10.81791 |     119.97826 |      74.04537 |      74.95852 |      76.52557 |      76.45113 |      85.20989 |      88.06405 |      88.06404 |       0.11626 |     334.02313 |       1.01209 |      -0.07007 |      -0.04283 |      -0.36000 |       0.02000 |      -0.03400 |       0.00807 |      -0.03261 |       0.02886 |      -4.51299 |       7.76741 |      90.76390 |      90.98357 |      -7.24557 |      -1.01614 |      92.75079 |       2.52731 |      -2.34744 |      51.86296 |      -0.32999 |    1407.70117 |     956.10211 |       0.00000 |    1402.20068 |      51.50000 |       0.00000 |  -22686.81055 |     260.41156 |  -40457.96484 |      39.26915 |       1.88983 |       2.05263 |   25769.70508 |       4.24115 | 
    449.39322 |     317.47122 |     317.47122 |       0.00000 |      10.81819 |      10.81819 |     119.97855 |      74.33514 |      75.15201 |      76.72983 |      76.64285 |      85.54336 |      88.29912 |      88.29913 |       0.11658 |     346.65808 |       1.01407 |      -0.07068 |      -0.03783 |      -0.36000 |       0.02000 |      -0.03400 |       0.00490 |      -0.01394 |       0.02324 |      -4.31068 |       6.10596 |      92.35698 |      92.57643 |      -7.16593 |      -0.79298 |      93.90884 |       2.72866 |      -2.30559 |      51.86294 |      -0.32942 |    1413.65845 |     966.00940 |       0.00000 |    1407.88342 |      51.50000 |       0.00000 |  -22647.31641 |     262.38354 |  -40455.47266 |      39.31730 |       2.03804 |       2.85192 |   25899.54102 |       4.26252 | 
