# leg1 very low all the way until turn
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
     92.47580 |      15.15554 |      15.15554 |       0.00000 |      19.91421 |      11.91421 |     124.52305 |       0.00000 |       0.14892 |       0.14978 |       0.14977 |       0.00000 |       0.17236 |       0.17236 |       0.00023 |      -0.00345 |       1.00029 |      -0.01788 |      -0.59163 |       0.00000 |       0.00000 |      -0.20000 |      -0.00082 |       0.07518 |       0.00236 |      -0.25930 |      -0.08878 |      86.48635 |      70.78915 |     -13.11203 |       6.87028 |     355.66205 |       0.05724 |       0.06439 |      49.01913 |    -122.37966 |     183.73114 |       0.22301 |       1.00000 |     183.72737 |      49.50000 |    -122.00000 |  -27716.96094 |    -228.27074 |   53460.05078 |      -0.00544 |       0.00070 |      -0.07686 |       2.41144 |       0.00040 | 
     93.46285 |      16.01638 |      16.01638 |       0.00000 |      19.91445 |      11.91445 |     124.52328 |       0.00000 |       0.06997 |       0.07038 |       0.07038 |       0.00000 |       0.08099 |       0.08099 |       0.00011 |      -0.00147 |       0.99616 |       0.00237 |      -0.57108 |       0.00000 |       0.00000 |      -0.20000 |       0.00030 |       0.01860 |      -0.00739 |      -0.25926 |      -0.15228 |      86.49210 |      70.79490 |       0.87055 |       3.18543 |     358.32730 |      -0.98205 |       0.10003 |      49.01913 |    -122.37966 |     183.73122 |       0.22312 |       1.00000 |     183.72739 |      49.50000 |    -122.00000 |  -27716.96094 |    -228.27074 |   53460.05469 |      -0.00087 |      -0.00032 |      -0.03619 |       2.55517 |       0.00042 | 
     94.43637 |      16.88782 |      16.88782 |       0.00000 |      19.91469 |      11.91469 |     124.52353 |       0.00000 |       0.23191 |       0.23325 |       0.23324 |       0.00000 |       0.26841 |       0.26841 |       0.00035 |       0.01922 |       1.00392 |      -0.00658 |      -0.92607 |       0.00000 |       0.00000 |      -0.20000 |       0.00011 |       0.11841 |       0.00858 |      -0.26445 |      -0.16579 |      86.58605 |      70.88885 |      12.55374 |      10.75034 |     356.47845 |      -0.56006 |       0.11104 |      49.01913 |    -122.37966 |     183.73135 |       0.22321 |       1.00000 |     183.72734 |      49.50000 |    -122.00000 |  -27716.96094 |    -228.27068 |   53460.05078 |      -0.00676 |      -0.00020 |      -0.11980 |       2.70597 |       0.00045 | 
     95.42397 |      17.75012 |      17.75012 |       0.00000 |      19.91493 |      11.91493 |     124.52377 |       0.00000 |       0.14644 |       0.14728 |       0.14728 |       0.00000 |       0.16949 |       0.16949 |       0.00022 |      -0.00166 |       0.99867 |      -0.01661 |      -0.57142 |       0.00000 |       0.00000 |      -0.20000 |      -0.00100 |       0.06839 |       0.00229 |      -0.25860 |      -0.03114 |      86.70326 |      71.00606 |     -10.62610 |       6.76541 |     356.15677 |       0.42565 |       0.14505 |      49.01913 |    -122.37966 |     183.73119 |       0.22319 |       1.00000 |     183.72743 |      49.50000 |    -122.00000 |  -27716.96094 |    -228.27065 |   53460.03906 |      -0.00470 |       0.00118 |      -0.07561 |       2.84469 |       0.00047 | 
     96.43694 |      18.66154 |      18.66154 |       0.00000 |      19.91518 |      11.91518 |     124.52402 |       0.00000 |       0.03915 |       0.03937 |       0.03937 |       0.00000 |       0.04531 |       0.04531 |       0.00006 |      -0.17901 |       1.00169 |       0.00327 |       0.51486 |       0.16000 |      -0.01000 |      -0.20000 |       0.00234 |      -0.05702 |      -0.01230 |      -0.02453 |      -0.13687 |      86.67125 |      70.97404 |       3.16989 |      -1.57834 |     187.76991 |      -4.64726 |       0.08618 |      49.01913 |    -122.37966 |     183.72520 |       0.21703 |       1.00000 |     183.72684 |      49.50000 |    -122.00000 |  -27716.96484 |    -228.27255 |   53460.05078 |      -0.00282 |      -0.00182 |       0.01997 |       3.00068 |       0.00049 | 
     97.42419 |      19.53345 |      19.53345 |       0.00000 |      19.91543 |      11.91543 |     124.52426 |       0.00000 |       0.15591 |       0.15680 |       0.15680 |       0.00000 |       0.18045 |       0.18045 |       0.00024 |       0.04850 |       0.99726 |       0.00774 |       0.92499 |       0.10000 |       0.03000 |      -0.20000 |       0.00549 |      -0.14321 |      -0.00956 |      -0.19150 |      -0.20709 |      86.68296 |      70.98576 |      11.90814 |      -6.98668 |     179.54851 |      -1.59744 |       0.09827 |      49.01913 |    -122.37966 |     183.72986 |       0.22185 |       1.00000 |     183.72488 |      49.50000 |    -122.00000 |  -27716.96289 |    -228.27106 |   53460.03906 |       0.00024 |      -0.00292 |       0.08061 |       3.14417 |       0.00052 | 
     98.40362 |      20.40081 |      20.40081 |       0.00000 |      19.91567 |      11.91567 |     124.52451 |       0.00000 |       0.10966 |       0.11029 |       0.11029 |       0.00000 |       0.12691 |       0.12691 |       0.00017 |       0.12878 |       0.96319 |       0.01905 |       0.52503 |       0.10000 |       0.03000 |      -0.20000 |      -0.00845 |      -0.08069 |      -0.01050 |      -0.15157 |      -0.14692 |      86.60914 |      70.91193 |      -4.06827 |      -3.32949 |     165.69585 |      29.68632 |       0.10527 |      49.01913 |    -122.37966 |     183.74232 |       0.23434 |       1.00000 |     183.72470 |      49.50000 |    -122.00000 |  -27716.96289 |    -228.26726 |   53460.04297 |       0.01182 |       0.02775 |       0.04806 |       3.27715 |       0.00054 | 
     99.38671 |      21.26922 |      21.26922 |       0.00000 |      19.91591 |      11.91591 |     124.52474 |       0.00000 |       0.03240 |       0.03259 |       0.03259 |       0.00000 |       0.03751 |       0.03751 |       0.00005 |       1.61280 |       0.95249 |       0.00272 |      -0.02997 |       0.10000 |       0.03000 |      -0.20000 |      -0.01441 |       0.00097 |      -0.00014 |      -0.39757 |      -0.03814 |      86.61892 |      70.92171 |       0.34571 |       0.35258 |      64.24524 |     -19.56995 |       0.15207 |      49.01913 |    -122.37966 |     183.77937 |       0.27146 |       1.00000 |     183.73778 |      49.50000 |    -122.00000 |  -27716.95898 |    -228.25594 |   53460.03906 |       0.01429 |      -0.00550 |      -0.00684 |       3.39238 |       0.00056 | 
    100.36247 |      22.13252 |      22.13252 |       0.00000 |      19.91615 |      11.91615 |     124.52499 |       0.00000 |       0.03033 |       0.03050 |       0.03050 |       0.00000 |       0.03510 |       0.03510 |       0.00005 |       2.32925 |       1.00026 |      -0.00871 |       0.00028 |       0.10000 |       0.03000 |      -0.20000 |       0.01203 |      -0.00292 |      -0.00015 |      -0.61225 |      -0.00066 |      86.57462 |      70.87741 |      -2.52931 |       0.21612 |     281.14258 |      18.84904 |       0.05861 |      49.01913 |    -122.37966 |     183.80190 |       0.29401 |       1.00000 |     183.77557 |      49.50000 |    -122.00000 |  -27716.95508 |    -228.24905 |   53460.03906 |      -0.01458 |       0.00503 |      -0.00290 |       3.43013 |       0.00056 | 
    101.35088 |      23.00302 |      23.00302 |       0.00000 |      19.91639 |      11.91639 |     124.52522 |       0.00000 |       0.06257 |       0.06293 |       0.06292 |       0.00000 |       0.07242 |       0.07242 |       0.00009 |       3.23614 |       0.98700 |      -0.02114 |      -0.00495 |       0.10000 |       0.03000 |      -0.20000 |      -0.00169 |       0.00042 |      -0.00145 |      -0.86803 |       0.13042 |      86.48071 |      70.78350 |       2.68642 |      -0.08283 |     108.08562 |     -72.72583 |       0.02872 |      49.01913 |    -122.37966 |     183.86420 |       0.35641 |       1.00000 |     183.80884 |      49.50000 |    -122.00000 |  -27716.95117 |    -228.23007 |   53460.04297 |       0.00367 |      -0.03215 |       0.00091 |       3.45887 |       0.00057 | 
    102.32921 |      23.87108 |      23.87108 |       0.00000 |      19.91663 |      11.91663 |     124.52547 |       0.00000 |       0.00624 |       0.00627 |       0.00627 |       0.00000 |       0.00722 |       0.00722 |       0.00001 |       1.79695 |       0.99550 |      -0.01325 |      -0.00228 |       0.10000 |       0.03000 |      -0.20000 |       0.00144 |      -0.00073 |      -0.00009 |      -0.81096 |       0.14215 |      86.39350 |      70.69630 |      -0.42080 |       0.06789 |     297.38361 |      13.08555 |      -0.04190 |      49.01913 |    -122.37966 |     183.87163 |       0.36375 |       1.00000 |     183.84879 |      49.50000 |    -122.00000 |  -27716.95312 |    -228.22781 |   53460.04297 |      -0.00199 |       0.00232 |      -0.00102 |       3.46896 |       0.00057 | 
    103.31435 |      24.74556 |      24.74556 |       0.00000 |      19.91687 |      11.91687 |     124.52571 |       0.00000 |       0.11451 |       0.11517 |       0.11513 |       0.00000 |       0.13253 |       0.13253 |       0.00017 |       1.34211 |       1.00095 |      -0.01190 |      -0.00229 |      -0.09000 |       0.03000 |      -0.20000 |      -0.04555 |      -0.00145 |       0.00211 |      -1.35435 |       0.19666 |      86.27193 |      70.57473 |      -0.60833 |      -0.21096 |      89.90931 |       8.88619 |      -0.08545 |      49.01913 |    -122.37966 |     183.89720 |       0.38949 |       1.00000 |     183.87564 |      49.50000 |    -122.00000 |  -27716.94141 |    -228.21999 |   53460.04297 |       0.05849 |       0.00940 |       0.00028 |       3.50588 |       0.00058 | 
