
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
    173.17621 |      18.30932 |      18.30932 |       0.00000 |      17.45509 |      11.45509 |     120.98705 |       0.00000 |       0.00002 |       0.00002 |       0.00002 |       0.00000 |       0.00002 |       0.00002 |       0.00000 |       0.00011 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00001 |      -0.00001 |      -0.59938 |      -0.41194 |       0.43148 |     356.95081 |       0.00133 |      -0.00086 |      92.64275 |      -0.00181 |       0.41187 |      32.80846 |     -97.61697 |    1032.34180 |       0.22519 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |       0.00001 |      -0.00000 |       0.00000 |       0.56460 |       0.00009 | 
    174.18542 |      19.33856 |      19.33856 |       0.00000 |      17.45537 |      11.45537 |     120.98734 |       0.00000 |       0.00001 |       0.00001 |       0.00001 |       0.00000 |       0.00001 |       0.00001 |       0.00000 |       0.00010 |       0.99982 |      -0.01046 |       0.00718 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.59938 |      -0.41181 |       0.43147 |     356.95081 |       0.00071 |       0.00023 |     235.59485 |      -0.00336 |       0.41186 |      32.80846 |     -97.61697 |    1032.34180 |       0.22519 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |      -0.00000 |       0.00000 |       0.56463 |       0.00009 | 
    175.18892 |      20.33612 |      20.33612 |       0.00000 |      17.45565 |      11.45565 |     120.98762 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00010 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.59940 |      -0.41190 |       0.43157 |     356.95090 |       0.00028 |       0.00007 |     223.47714 |      -0.00276 |       0.41188 |      32.80846 |     -97.61697 |    1032.34180 |       0.22519 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |      -0.00000 |      -0.00000 |       0.00000 |       0.56465 |       0.00009 | 
    176.19907 |      21.34028 |      21.34028 |       0.00000 |      17.45593 |      11.45593 |     120.98789 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00010 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.59942 |      -0.41190 |       0.43157 |     356.95090 |       0.00028 |      -0.00006 |     144.49297 |      -0.00285 |       0.41190 |      32.80846 |     -97.61697 |    1032.34180 |       0.22519 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18714 |  -34403.80469 |       0.00000 |      -0.00000 |       0.00000 |       0.56466 |       0.00009 | 
    177.20844 |      22.34020 |      22.34020 |       0.00000 |      17.45621 |      11.45621 |     120.98817 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00010 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.59945 |      -0.41190 |       0.43155 |     356.95087 |       0.00023 |      -0.00000 |     180.07481 |      -0.00263 |       0.41190 |      32.80846 |     -97.61697 |    1032.34180 |       0.22519 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18715 |  -34403.80469 |       0.00000 |      -0.00000 |       0.00000 |       0.56466 |       0.00009 | 
    178.21770 |      23.34425 |      23.34425 |       0.00000 |      17.45648 |      11.45648 |     120.98845 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00010 |       0.99982 |      -0.01046 |       0.00719 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.59946 |      -0.41190 |       0.43155 |     356.95087 |       0.00020 |       0.00002 |     198.45576 |      -0.00333 |       0.41190 |      32.80846 |     -97.61697 |    1032.34180 |       0.22520 |       1.00000 |    1032.33789 |      32.50000 |     -98.00000 |   35838.94922 |     121.18715 |  -34403.80469 |      -0.00000 |      -0.00000 |       0.00000 |       0.56467 |       0.00009 | 
    179.22627 |      24.34079 |      24.34079 |       0.00000 |      17.45676 |      11.45676 |     120.98872 |       0.00000 |       0.02067 |       0.02107 |       0.02107 |       0.00000 |       0.02425 |       0.02425 |       0.00003 |       0.24158 |       0.99947 |      -0.00728 |       0.00906 |       0.00000 |       0.00000 |       0.00000 |       0.00784 |       0.00012 |       0.00002 |      -0.61493 |      -0.42468 |       0.44657 |     356.96588 |       1.68349 |      -0.00278 |     179.96947 |     -23.84866 |       0.41012 |      32.80846 |     -97.61697 |    1032.34558 |       0.22899 |       1.00000 |    1032.34229 |      32.50000 |     -98.00000 |   35838.94922 |     121.18830 |  -34403.80469 |       0.00002 |      -0.00437 |       0.00992 |       0.58447 |       0.00010 | 
    180.23199 |      25.33531 |      25.33531 |       0.00000 |      17.45704 |      11.45704 |     120.98901 |       0.00000 |       0.00538 |       0.00548 |       0.00548 |       0.00000 |       0.00631 |       0.00631 |       0.00001 |       0.01007 |       1.00016 |      -0.01039 |       0.00734 |       0.00000 |       0.00000 |       0.00000 |       0.00210 |       0.00024 |      -0.00004 |      -0.63069 |      -0.41405 |       0.44456 |     356.96390 |       0.44261 |      -0.01863 |     173.12770 |      -6.08938 |       0.41273 |      32.80846 |     -97.61697 |    1032.34570 |       0.22900 |       1.00000 |    1032.34229 |      32.50000 |     -98.00000 |   35838.94922 |     121.18831 |  -34403.80469 |       0.00032 |      -0.00105 |       0.00260 |       0.59597 |       0.00010 | 
    181.24876 |      26.34168 |      26.34168 |       0.00000 |      17.45732 |      11.45732 |     120.98928 |       0.00000 |       0.00137 |       0.00140 |       0.00140 |       0.00000 |       0.00161 |       0.00161 |       0.00000 |      -0.00045 |       0.99990 |      -0.01091 |       0.00721 |       0.00000 |       0.00000 |       0.00000 |       0.00054 |       0.00005 |       0.00000 |      -0.63292 |      -0.41282 |       0.44460 |     356.96393 |       0.11295 |      -0.00466 |     173.26105 |      -1.57745 |       0.41237 |      32.80846 |     -97.61697 |    1032.34570 |       0.22907 |       1.00000 |    1032.34229 |      32.50000 |     -98.00000 |   35838.94922 |     121.18832 |  -34403.80469 |       0.00008 |      -0.00027 |       0.00066 |       0.59895 |       0.00010 | 
    182.24951 |      27.32878 |      27.32878 |       0.00000 |      17.45759 |      11.45759 |     120.98956 |       0.00000 |       0.05169 |       0.05268 |       0.05267 |       0.00000 |       0.06062 |       0.06062 |       0.00008 |       0.90101 |       0.96114 |      -0.00427 |       0.00335 |       0.00000 |       0.00000 |       0.00000 |      -0.02409 |       0.00309 |       0.00090 |      -0.83374 |      -0.36504 |       0.47129 |     356.99060 |      -0.12502 |      -0.21503 |       8.39236 |       3.79409 |       0.41807 |      32.80846 |     -97.61697 |    1032.38086 |       0.26434 |       1.00000 |    1032.34961 |      32.50000 |     -98.00000 |   35838.94922 |     121.19903 |  -34403.80859 |       0.00386 |       0.00163 |      -0.02677 |       0.63022 |       0.00010 | 
    183.25595 |      28.31240 |      28.31240 |       0.00000 |      17.45786 |      11.45786 |     120.98983 |       0.00000 |       0.07784 |       0.07933 |       0.07932 |       0.00000 |       0.09129 |       0.09129 |       0.00012 |       1.41278 |       0.94532 |      -0.01234 |       0.00128 |       0.00000 |       0.00000 |       0.00000 |      -0.03373 |      -0.00345 |       0.00119 |      -1.07786 |      -0.38076 |       0.49237 |     357.01169 |      -0.51267 |       0.27303 |     353.58154 |      11.35924 |       0.38351 |      32.80846 |     -97.61697 |    1032.41272 |       0.29619 |       1.00000 |    1032.36426 |      32.50000 |     -98.00000 |   35838.94922 |     121.20869 |  -34403.81250 |      -0.00457 |       0.00785 |      -0.03979 |       0.68232 |       0.00011 | 
    184.26523 |      29.30717 |      29.30717 |       0.00000 |      17.45814 |      11.45814 |     120.99010 |       0.00000 |       0.01047 |       0.01067 |       0.01067 |       0.00000 |       0.01228 |       0.01228 |       0.00002 |       1.36017 |       1.00336 |      -0.02964 |       0.01069 |       0.00000 |       0.00000 |       0.00000 |      -0.00228 |       0.00247 |      -0.00042 |      -1.22729 |      -0.42428 |       0.49077 |     357.01010 |      -0.04262 |      -0.08925 |      16.79218 |       3.49808 |       0.39887 |      32.80846 |     -97.61697 |    1032.41052 |       0.29409 |       1.00000 |    1032.39050 |      32.50000 |     -98.00000 |   35838.94531 |     121.20802 |  -34403.81641 |       0.00156 |       0.00057 |      -0.00523 |       0.73661 |       0.00012 | 
    185.28110 |      30.30106 |      30.30106 |       0.00000 |      17.45842 |      11.45842 |     120.99038 |       0.00000 |       0.05870 |       0.05982 |       0.05981 |       0.00000 |       0.06884 |       0.06884 |       0.00009 |       0.11278 |       1.00587 |      -0.01777 |      -0.01685 |       0.06000 |       0.18000 |       0.03600 |       0.00544 |       0.02034 |       0.00129 |      -1.02515 |       0.13860 |       0.54671 |     357.06604 |      -4.91346 |      -2.48253 |      99.24502 |       3.24934 |       0.44134 |      32.80846 |     -97.61697 |    1032.40369 |       0.28704 |       1.00000 |    1032.40161 |      32.50000 |     -98.00000 |   35838.95703 |     121.20590 |  -34403.81250 |       0.03035 |       0.00160 |       0.00482 |       0.78107 |       0.00013 | 
    186.28595 |      31.28220 |      31.28220 |       0.00000 |      17.45869 |      11.45869 |     120.99065 |       0.00000 |       0.00628 |       0.00640 |       0.00639 |       0.00000 |       0.00736 |       0.00736 |       0.00001 |      -0.06522 |       0.99866 |      -0.01725 |       0.00885 |       0.06000 |       0.08000 |       0.01600 |       0.00208 |       0.00071 |      -0.00058 |      -1.01614 |      -0.19889 |       0.51440 |     357.03372 |       0.53672 |       0.01591 |     185.47864 |      -5.12212 |       0.21086 |      32.80846 |     -97.61697 |    1032.40430 |       0.28769 |       1.00000 |    1032.40198 |      32.50000 |     -98.00000 |   35838.95312 |     121.20611 |  -34403.81250 |      -0.00030 |      -0.00088 |       0.00316 |       0.82090 |       0.00014 | 
